,sale_Id,Sales Person,Country,Product,Date,Amount ($),Boxes Shipped
1988,2362,Sophia Nair,India,Body Butter Cream,02-06-2022,15051.5,418
1989,2363,Mason Kapoor,UK,Under Eye Cream,18-05-2022,756.72,24
1990,2364,Isabella Roy,Canada,Salicylic Acid Cleanser,22-06-2022,534.64,22
1991,2365,Ava Sharma,Canada,Aloe Vera Gel,11-04-2022,12424.63,360
1992,2366,Liam Patel,India,Face Sheet Masks,18-05-2022,15136.25,354
1993,2367,Liam Patel,UK,Face Sheet Masks,28-03-2022,580.35,31
1994,2368,Ananya Gupta,India,Charcoal Face Wash,30-08-2022,5804.87,119
1995,2369,Noah Mehta,New Zealand,Face Sheet Masks,30-01-2022,23152.04,487
1996,2370,Mason Kapoor,Canada,SPF 50 Sunscreen,19-08-2022,6174.38,232
1997,2371,Lucas Verma,India,Tea Tree Moisturizer,07-07-2022,16619.54,425
1998,2372,Lucas Verma,New Zealand,Face Sheet Masks,10-06-2022,3214.37,161
1999,2373,Mason Kapoor,Australia,Vitamin C Cream,13-08-2022,16037.03,475
